total_words_used,total_paragraphs,average_word_length,average_words_per_paragraphs,most_frequent_words
1345,87,5.970260223048327,15.459770114942529,"[('master', 44), ('would', 36), ('teacher', 34), ('xuan', 30), ('shi', 28)]"
1454,93,6.2579092159559835,15.634408602150538,"[('impartation', 44), ('shi', 40), ('heavenly', 31), ('brush', 31), ('song', 26)]"
1398,87,6.060085836909871,16.06896551724138,"[('shi', 55), ('impartation', 38), ('heavenly', 34), ('brush', 33), ('zhang', 28)]"
1525,110,6.12,13.863636363636363,"[('zhang', 43), ('shi', 42), ('xuan', 31), ('master', 29), ('words', 25)]"
1157,99,6.142610198789974,11.686868686868687,"[('shi', 28), ('zhang', 22), ('metalsmith', 19), ('old', 16), ('xuan', 15)]"
1379,91,6.241479332849892,15.153846153846153,"[('master', 47), ('teacher', 44), ('shi', 26), ('zhang', 25), ('empire', 24)]"
1449,107,5.824706694271912,13.542056074766355,"[('teacher', 35), ('zhang', 27), ('xuan', 24), ('master', 21), ('would', 18)]"
1508,103,6.135278514588859,14.640776699029127,"[('zhang', 41), ('xuan', 35), ('master', 30), ('spirit', 29), ('would', 25)]"
1369,83,5.986851716581446,16.49397590361446,"[('zhang', 45), ('xuan', 28), ('would', 25), ('zhao', 23), ('sages', 21)]"
1361,109,5.966201322556944,12.486238532110091,"[('two', 36), ('zhang', 34), ('xuan', 27), ('would', 25), ('young', 24)]"
1328,91,6.010542168674699,14.593406593406593,"[('zhang', 53), ('zhao', 45), ('xingmo', 31), ('would', 28), ('xuan', 27)]"
1390,92,5.984172661870503,15.108695652173912,"[('zhao', 46), ('xingmo', 44), ('zhang', 44), ('would', 34), ('jiuxiao', 28)]"
1507,85,5.935633709356337,17.729411764705883,"[('zhang', 59), ('xuan', 32), ('would', 29), ('clan', 26), ('luo', 20)]"
1435,89,6.135191637630662,16.123595505617978,"[('zhang', 52), ('xuan', 31), ('master', 25), ('empire', 24), ('would', 23)]"
1399,86,5.971408148677627,16.267441860465116,"[('zhang', 39), ('master', 29), ('wine', 28), ('xuan', 22), ('pavilion', 22)]"
1484,97,5.9117250673854445,15.29896907216495,"[('zhang', 58), ('xuan', 46), ('wine', 34), ('cup', 28), ('master', 28)]"
1392,108,5.836206896551724,12.88888888888889,"[('zhang', 35), ('xuan', 31), ('shi', 26), ('yun', 22), ('weapon', 18)]"
1509,98,5.953611663353214,15.39795918367347,"[('xue', 43), ('zhang', 42), ('xuan', 35), ('ning', 33), ('young', 20)]"
1366,104,6.086383601756955,13.134615384615385,"[('zhang', 33), ('xuan', 25), ('minghai', 24), ('sword', 20), ('young', 18)]"
1441,111,6.103400416377515,12.981981981981981,"[('master', 65), ('pavilion', 55), ('yue', 48), ('zhang', 37), ('xuan', 26)]"
1319,83,5.99696739954511,15.891566265060241,"[('zhang', 44), ('master', 32), ('spirit', 32), ('xuan', 31), ('pavilion', 28)]"
1365,88,6.144322344322345,15.511363636363637,"[('zhang', 42), ('xuan', 31), ('black', 22), ('tier', 21), ('market', 18)]"
1452,94,6.145316804407713,15.446808510638299,"[('zhang', 49), ('xuan', 36), ('ring', 26), ('spirit', 24), ('stones', 18)]"
1417,96,5.894142554693014,14.760416666666666,"[('zhang', 41), ('xuan', 39), ('young', 17), ('would', 16), ('one', 16)]"
1359,117,5.859455481972038,11.615384615384615,"[('zhang', 36), ('xuan', 34), ('would', 20), ('young', 17), ('ring', 17)]"
1439,105,5.835997220291869,13.704761904761904,"[('zhang', 52), ('xuan', 40), ('would', 21), ('match', 15), ('ten', 14)]"
1395,110,5.817921146953405,12.681818181818182,"[('hong', 49), ('yang', 49), ('zhang', 42), ('xuan', 38), ('man', 13)]"
1348,108,5.736646884272997,12.481481481481481,"[('hong', 38), ('yang', 37), ('would', 30), ('zhang', 22), ('man', 20)]"
1466,98,5.991132332878581,14.959183673469388,"[('zhang', 36), ('xuan', 27), ('boss', 25), ('ring', 19), ('black', 14)]"
1448,106,6.140883977900552,13.660377358490566,"[('zhang', 30), ('would', 22), ('xuan', 21), ('boss', 20), ('spirit', 19)]"
1453,101,6.266345492085341,14.386138613861386,"[('zhang', 47), ('xuan', 33), ('cultivation', 25), ('would', 17), ('dominion', 17)]"
1333,88,6.105026256564141,15.147727272727273,"[('would', 27), ('jade', 26), ('zhang', 22), ('token', 18), ('xuan', 18)]"
1352,103,6.086538461538462,13.12621359223301,"[('sword', 57), ('zhang', 48), ('xuan', 39), ('would', 19), ('formation', 17)]"
1496,93,6.140374331550802,16.086021505376344,"[('sword', 88), ('zhang', 30), ('xuan', 30), ('heart', 19), ('one', 18)]"
1422,107,6.072433192686357,13.289719626168225,"[('sword', 50), ('minghai', 34), ('zhang', 25), ('xuan', 23), ('qi', 20)]"
1423,106,5.870695713281799,13.424528301886792,"[('sword', 44), ('zhang', 41), ('xuan', 38), ('minghai', 19), ('would', 17)]"
1292,97,5.9605263157894735,13.31958762886598,"[('zhang', 28), ('xuan', 28), ('would', 21), ('sword', 19), ('ji', 16)]"
1565,102,5.99297124600639,15.343137254901961,"[('ji', 37), ('lingfeng', 37), ('zhang', 30), ('xuan', 30), ('sword', 26)]"
1476,118,5.902439024390244,12.508474576271187,"[('sword', 39), ('ji', 35), ('qi', 31), ('lingzhen', 31), ('zhang', 22)]"
1410,94,6.046808510638298,15.0,"[('sword', 51), ('one', 29), ('zhang', 19), ('xuan', 17), ('would', 16)]"
1372,88,5.918367346938775,15.590909090909092,"[('sword', 95), ('ji', 29), ('zhang', 27), ('xuan', 21), ('lingzhen', 17)]"
1513,97,6.153998678122934,15.597938144329897,"[('sword', 78), ('ji', 27), ('zhang', 24), ('even', 21), ('would', 21)]"
1472,83,6.051630434782608,17.734939759036145,"[('sword', 102), ('old', 26), ('maestro', 22), ('zhang', 21), ('xuan', 20)]"
1520,89,5.8625,17.078651685393258,"[('sword', 96), ('lingxu', 37), ('zhang', 33), ('xuan', 33), ('old', 24)]"
1342,107,6.099850968703428,12.542056074766355,"[('zhang', 34), ('master', 34), ('xuan', 32), ('sword', 31), ('teachers', 26)]"
1497,87,6.1002004008016035,17.20689655172414,"[('zhang', 43), ('master', 42), ('pavilion', 35), ('sword', 32), ('xuan', 29)]"
1441,73,6.356696738376128,19.73972602739726,"[('selection', 34), ('would', 30), ('zhang', 29), ('final', 29), ('mountain', 18)]"
1371,83,6.072939460247994,16.518072289156628,"[('sanctum', 27), ('master', 27), ('sages', 25), ('zhang', 25), ('xuan', 22)]"
1378,88,5.785195936139332,15.659090909090908,"[('young', 53), ('court', 39), ('zhang', 30), ('xuan', 27), ('glacier', 26)]"
1521,88,5.836949375410914,17.28409090909091,"[('zhang', 92), ('qian', 37), ('would', 27), ('clan', 24), ('young', 20)]"
1416,89,5.861581920903955,15.910112359550562,"[('zhang', 58), ('would', 29), ('young', 26), ('qian', 21), ('court', 19)]"
1361,96,5.816311535635562,14.177083333333334,"[('zhang', 62), ('xuan', 33), ('leyao', 28), ('court', 26), ('glacier', 23)]"
1325,89,6.093584905660378,14.887640449438202,"[('one', 25), ('zhang', 24), ('xuan', 21), ('would', 19), ('could', 17)]"
1410,98,5.957446808510638,14.387755102040817,"[('zhang', 32), ('clan', 25), ('would', 16), ('tier', 16), ('one', 15)]"
1421,83,6.005629838142154,17.120481927710845,"[('zhang', 33), ('xuan', 33), ('metal', 25), ('bar', 22), ('man', 21)]"
1386,78,5.902597402597403,17.76923076923077,"[('insight', 33), ('eye', 32), ('sanctum', 29), ('zhang', 27), ('xuan', 27)]"
1328,83,5.791415662650603,16.0,"[('would', 28), ('able', 27), ('zhang', 25), ('one', 24), ('xuan', 22)]"
1429,68,6.020293911826452,21.014705882352942,"[('eyes', 35), ('would', 31), ('one', 23), ('realm', 20), ('divine', 19)]"
1338,86,5.930493273542601,15.55813953488372,"[('would', 35), ('sage', 28), ('one', 25), ('kui', 25), ('eyes', 20)]"
1410,96,6.054609929078014,14.6875,"[('zhang', 41), ('would', 24), ('able', 24), ('xuan', 23), ('sanctum', 17)]"
1351,93,5.897853441894893,14.526881720430108,"[('zhang', 37), ('examination', 22), ('points', 20), ('would', 16), ('xuan', 16)]"
1442,91,6.147018030513176,15.846153846153847,"[('zhang', 48), ('would', 27), ('xuan', 17), ('sanctum', 17), ('sages', 17)]"
1419,99,5.936575052854122,14.333333333333334,"[('zhang', 48), ('xuan', 31), ('would', 19), ('meng', 16), ('fanxing', 15)]"
1417,115,5.868736767819336,12.321739130434782,"[('zhang', 89), ('qian', 42), ('xuan', 38), ('would', 26), ('palm', 18)]"
1389,114,5.856731461483081,12.18421052631579,"[('zhang', 86), ('xuan', 40), ('would', 21), ('yunfeng', 21), ('qian', 17)]"
1358,99,6.296023564064801,13.717171717171718,"[('zhang', 36), ('spirit', 29), ('lightning', 27), ('would', 22), ('primordial', 22)]"
1501,104,6.1405729513657565,14.432692307692308,"[('zhang', 73), ('xuan', 38), ('yunfeng', 27), ('one', 23), ('would', 22)]"
1341,95,6.087994034302759,14.115789473684211,"[('zhang', 65), ('sword', 35), ('sheath', 33), ('xuan', 30), ('yunfeng', 28)]"
1440,90,5.995833333333334,16.0,"[('zhang', 60), ('xuan', 30), ('would', 25), ('yunfeng', 14), ('one', 13)]"
1320,87,6.462878787878788,15.172413793103448,"[('zhang', 28), ('xuan', 26), ('cultivation', 25), ('would', 22), ('soul', 18)]"
1582,102,6.211125158027813,15.509803921568627,"[('elder', 30), ('zhang', 29), ('formation', 29), ('would', 29), ('master', 27)]"
1297,96,6.060138781804164,13.510416666666666,"[('elder', 38), ('zhang', 24), ('su', 24), ('xuan', 22), ('formation', 18)]"
1358,103,5.918262150220913,13.184466019417476,"[('formation', 28), ('destruction', 26), ('king', 24), ('su', 22), ('examination', 20)]"
1398,113,6.09585121602289,12.371681415929203,"[('zhang', 40), ('xuan', 37), ('destruction', 35), ('king', 32), ('formation', 30)]"
1288,90,5.804347826086956,14.311111111111112,"[('zhang', 34), ('xuan', 27), ('would', 26), ('formation', 23), ('one', 19)]"
1417,86,6.179251940719831,16.476744186046513,"[('corridor', 34), ('zhang', 29), ('xuan', 27), ('would', 23), ('cultivation', 21)]"
1493,103,6.1265907568653715,14.495145631067961,"[('senior', 32), ('shui', 32), ('zhang', 22), ('would', 22), ('puppets', 21)]"
1302,106,5.87173579109063,12.283018867924529,"[('puppet', 30), ('would', 22), ('could', 20), ('zhang', 19), ('xuan', 19)]"
1279,120,5.9366692728694295,10.658333333333333,"[('puppet', 31), ('zhang', 28), ('xuan', 28), ('head', 23), ('senior', 20)]"
1347,102,5.988864142538976,13.205882352941176,"[('corridor', 67), ('challenge', 33), ('qing', 26), ('yu', 26), ('would', 22)]"
1416,92,6.336158192090395,15.391304347826088,"[('zhang', 35), ('sword', 34), ('xuan', 33), ('puppet', 31), ('corridor', 16)]"
964,59,6.2946058091286305,16.338983050847457,"[('sword', 35), ('sanctum', 24), ('head', 20), ('zhang', 19), ('swordsmanship', 18)]"
1406,77,5.978662873399715,18.25974025974026,"[('clan', 48), ('zhang', 30), ('shui', 30), ('clans', 28), ('xuan', 24)]"
1195,85,6.262761506276151,14.058823529411764,"[('sword', 36), ('zhang', 28), ('xuan', 27), ('would', 26), ('swordsmanship', 24)]"
1384,103,6.085982658959537,13.436893203883495,"[('sword', 31), ('zhang', 31), ('senior', 26), ('xie', 25), ('xuan', 25)]"
1296,108,6.0532407407407405,12.0,"[('sword', 51), ('senior', 30), ('zhang', 26), ('xie', 26), ('hair', 22)]"
1437,85,6.4022268615170494,16.905882352941177,"[('sword', 74), ('swordsmanship', 32), ('jian', 27), ('intent', 25), ('zhang', 24)]"
1440,96,6.413194444444445,15.0,"[('sword', 76), ('swordsmanship', 33), ('zhang', 27), ('xuan', 27), ('water', 26)]"
1307,89,6.007651109410864,14.685393258426966,"[('sword', 54), ('zhang', 30), ('xuan', 29), ('jian', 29), ('qinsheng', 25)]"
1317,92,6.074411541381929,14.315217391304348,"[('sword', 35), ('jian', 29), ('qinsheng', 28), ('zhang', 14), ('swords', 13)]"
1369,89,6.0423666910153395,15.382022471910112,"[('corridor', 31), ('zhang', 29), ('xuan', 27), ('jia', 23), ('would', 19)]"
1544,110,5.944948186528498,14.036363636363637,"[('zhang', 28), ('xuan', 26), ('would', 23), ('elder', 21), ('liao', 21)]"
1318,85,6.050834597875569,15.505882352941176,"[('zhang', 51), ('xuan', 26), ('would', 19), ('sanctum', 17), ('one', 15)]"
1298,92,5.955315870570108,14.108695652173912,"[('zhang', 72), ('zhuo', 32), ('leyao', 27), ('would', 24), ('chen', 24)]"
1360,99,6.0661764705882355,13.737373737373737,"[('zhang', 41), ('chen', 27), ('leyao', 27), ('zhuo', 21), ('one', 18)]"
1437,78,6.129436325678497,18.423076923076923,"[('zhang', 54), ('xuan', 24), ('breakthrough', 22), ('one', 21), ('would', 20)]"
1294,86,6.006182380216384,15.046511627906977,"[('zhang', 50), ('sanctum', 31), ('would', 27), ('clan', 24), ('master', 24)]"
1313,94,5.966488956587966,13.96808510638298,"[('zhang', 38), ('xuan', 38), ('luo', 26), ('xuanqing', 21), ('even', 18)]"
1390,97,6.035251798561151,14.329896907216495,"[('luo', 33), ('xuanqing', 31), ('zhang', 28), ('formation', 28), ('xuan', 24)]"
1418,108,6.210860366713681,13.12962962962963,"[('formation', 33), ('lightning', 26), ('zhang', 19), ('xuan', 19), ('would', 19)]"
1369,100,6.257852447041636,13.69,"[('lightning', 50), ('tribulation', 29), ('formation', 28), ('could', 21), ('zhang', 20)]"
1385,104,6.189891696750903,13.317307692307692,"[('lightning', 29), ('cultivation', 28), ('zhang', 26), ('xuan', 26), ('even', 23)]"
1438,113,6.249652294853964,12.725663716814159,"[('lightning', 57), ('zhang', 29), ('xuan', 29), ('body', 26), ('able', 21)]"
1471,86,6.010197144799456,17.1046511627907,"[('would', 33), ('zhang', 27), ('xuan', 26), ('luo', 26), ('xuanqing', 22)]"
1327,77,6.134890730972118,17.233766233766232,"[('zhang', 38), ('clan', 36), ('luo', 20), ('could', 20), ('young', 18)]"
986,57,5.905679513184584,17.29824561403509,"[('zhang', 28), ('clan', 25), ('head', 21), ('xuan', 18), ('sanctum', 18)]"
1374,92,6.04075691411936,14.934782608695652,"[('xuan', 39), ('zhang', 38), ('would', 20), ('could', 19), ('luo', 17)]"
1541,100,6.145360155743024,15.41,"[('formation', 42), ('zhang', 27), ('luo', 27), ('wasps', 22), ('xuan', 21)]"
1364,109,6.147360703812317,12.513761467889909,"[('formation', 38), ('zhang', 30), ('xuan', 28), ('wasp', 27), ('king', 24)]"
1350,94,5.9911111111111115,14.361702127659575,"[('saint', 31), ('zhang', 27), ('beast', 26), ('luo', 24), ('xuan', 23)]"
1264,84,5.745253164556962,15.047619047619047,"[('zhang', 47), ('luo', 31), ('heng', 29), ('beast', 28), ('xuanqing', 25)]"
1296,88,6.133487654320987,14.727272727272727,"[('zhang', 39), ('xuan', 28), ('formation', 20), ('one', 14), ('could', 14)]"
1315,99,6.144486692015209,13.282828282828282,"[('beast', 42), ('dragon', 34), ('netherworld', 30), ('azure', 30), ('zhang', 26)]"
1411,95,5.88731396172927,14.852631578947369,"[('zhang', 54), ('dragon', 37), ('beast', 36), ('would', 30), ('xuan', 27)]"
1412,97,6.013456090651558,14.556701030927835,"[('beast', 41), ('zhang', 34), ('netherworld', 29), ('azure', 29), ('dragon', 29)]"
1484,98,5.759433962264151,15.142857142857142,"[('zhang', 61), ('chun', 30), ('one', 28), ('xuan', 24), ('beast', 19)]"
1426,102,5.889200561009818,13.980392156862745,"[('zhang', 33), ('luo', 23), ('xuan', 19), ('would', 19), ('able', 17)]"
1362,93,5.977239353891337,14.64516129032258,"[('zhang', 31), ('luo', 29), ('xuan', 24), ('xuanqing', 21), ('space', 18)]"
1421,96,6.1027445460943,14.802083333333334,"[('zhang', 31), ('xuan', 28), ('space', 26), ('luo', 20), ('could', 20)]"
1282,114,5.85179407176287,11.24561403508772,"[('gourd', 43), ('zhang', 37), ('xuan', 32), ('dongxu', 14), ('would', 14)]"
1420,93,5.995774647887324,15.268817204301076,"[('zhang', 32), ('gourd', 30), ('xuan', 25), ('would', 19), ('luo', 19)]"
1406,96,5.980796586059744,14.645833333333334,"[('gourd', 38), ('luo', 35), ('zhang', 33), ('xuanqing', 29), ('xuan', 28)]"
1263,91,6.191607284243863,13.87912087912088,"[('luo', 33), ('xuanqing', 31), ('zhang', 24), ('would', 22), ('breakthrough', 20)]"
1239,92,6.109765940274415,13.467391304347826,"[('space', 35), ('zhang', 19), ('xuan', 19), ('folded', 15), ('would', 15)]"
1408,95,5.9382102272727275,14.821052631578947,"[('ancient', 37), ('sage', 29), ('qiu', 28), ('wu', 28), ('painting', 27)]"
1317,110,5.93090356871678,11.972727272727273,"[('qiu', 22), ('wu', 22), ('zhang', 19), ('ancient', 18), ('sage', 17)]"
1426,105,5.924263674614306,13.58095238095238,"[('zhang', 28), ('xuan', 21), ('even', 18), ('would', 18), ('breakthrough', 17)]"
1441,98,6.0458015267175576,14.704081632653061,"[('zhang', 30), ('xuan', 25), ('demonic', 25), ('bi', 23), ('hongyin', 23)]"
1445,81,5.921107266435986,17.839506172839506,"[('zhang', 38), ('luo', 25), ('would', 23), ('xuan', 21), ('xuanqing', 20)]"
1371,88,6.12180889861415,15.579545454545455,"[('elder', 32), ('zhang', 31), ('feng', 31), ('divination', 25), ('constitution', 25)]"
1381,79,6.047791455467053,17.481012658227847,"[('zhang', 40), ('xuan', 34), ('would', 30), ('tortoiseshell', 24), ('elder', 22)]"
1456,94,6.084478021978022,15.48936170212766,"[('elder', 31), ('feng', 30), ('zhang', 25), ('xuan', 24), ('tortoiseshell', 22)]"
1341,79,6.10738255033557,16.974683544303797,"[('zhang', 39), ('would', 28), ('xuan', 25), ('teacher', 14), ('could', 14)]"
1430,91,6.108391608391608,15.714285714285714,"[('spirit', 50), ('zhang', 39), ('awakener', 34), ('xuan', 26), ('hall', 22)]"
1342,93,5.951564828614009,14.43010752688172,"[('zhang', 51), ('luo', 37), ('feng', 34), ('xuanqing', 30), ('would', 21)]"
1234,84,5.812803889789303,14.69047619047619,"[('zhang', 37), ('luo', 32), ('xuanqing', 22), ('feng', 17), ('clan', 16)]"
1363,93,5.911225238444607,14.655913978494624,"[('zhang', 46), ('spirit', 25), ('would', 24), ('feng', 22), ('golem', 21)]"
1378,100,5.827285921625545,13.78,"[('zhang', 45), ('spirit', 25), ('xuan', 25), ('feng', 18), ('three', 16)]"
1354,99,6.16765140324963,13.676767676767676,"[('lightning', 43), ('xuan', 29), ('zhang', 28), ('xuanqing', 26), ('luo', 21)]"
1236,90,5.996763754045308,13.733333333333333,"[('luo', 34), ('zhang', 29), ('xuanqing', 25), ('xuan', 25), ('would', 18)]"
1056,85,5.922348484848484,12.423529411764706,"[('luo', 34), ('zhang', 27), ('xuan', 27), ('xuanqing', 27), ('would', 16)]"
1455,92,5.959450171821306,15.815217391304348,"[('zhang', 43), ('xuan', 39), ('feng', 32), ('ziyi', 31), ('would', 23)]"
1319,81,5.875663381349507,16.28395061728395,"[('sword', 32), ('zhang', 22), ('strength', 21), ('feng', 20), ('ziyi', 20)]"
1287,78,5.801087801087801,16.5,"[('zhang', 62), ('yu', 23), ('feng', 21), ('chen', 20), ('leyao', 20)]"
1423,91,5.898805340829234,15.637362637362637,"[('zhang', 74), ('feng', 31), ('ziyi', 26), ('yu', 24), ('xuan', 22)]"
1376,84,5.734011627906977,16.38095238095238,"[('zhang', 29), ('ziyi', 21), ('would', 21), ('feng', 19), ('shi', 19)]"
1450,92,5.9013793103448275,15.76086956521739,"[('elder', 29), ('zhang', 27), ('would', 24), ('liao', 22), ('xuan', 22)]"
1427,110,5.8717589348283115,12.972727272727273,"[('elder', 30), ('liao', 30), ('yu', 26), ('would', 24), ('healer', 24)]"
1065,78,6.012206572769953,13.653846153846153,"[('elder', 22), ('liao', 21), ('zhang', 21), ('bai', 15), ('yu', 15)]"
892,79,6.099775784753363,11.291139240506329,"[('lightning', 19), ('elder', 16), ('tribulation', 16), ('zhang', 14), ('xuan', 14)]"
983,63,6.077314343845371,15.603174603174603,"[('lightning', 29), ('tribulation', 22), ('zhang', 21), ('elder', 15), ('liao', 14)]"
981,58,6.261977573904179,16.913793103448278,"[('poison', 27), ('fire', 21), ('liao', 19), ('elder', 17), ('would', 15)]"
963,60,5.977154724818276,16.05,"[('zhang', 26), ('would', 21), ('xuan', 17), ('master', 17), ('vicious', 14)]"
858,53,5.905594405594406,16.18867924528302,"[('master', 25), ('sun', 17), ('qiang', 17), ('man', 15), ('spirit', 14)]"
872,64,5.779816513761468,13.625,"[('would', 17), ('even', 17), ('young', 13), ('hall', 13), ('saint', 13)]"
920,57,5.958695652173913,16.140350877192983,"[('master', 26), ('butler', 21), ('teacher', 20), ('yang', 19), ('shi', 19)]"
877,70,5.933865450399088,12.528571428571428,"[('shi', 22), ('elder', 18), ('sun', 16), ('qiang', 15), ('would', 15)]"
923,55,5.8894907908992415,16.78181818181818,"[('master', 23), ('shi', 22), ('sun', 15), ('elder', 13), ('yang', 13)]"
933,50,5.689174705251876,18.66,"[('shi', 39), ('yang', 24), ('butler', 19), ('zhan', 18), ('hu', 18)]"
950,59,5.748421052631579,16.10169491525424,"[('master', 37), ('old', 21), ('butler', 17), ('shi', 16), ('one', 14)]"
872,61,5.79243119266055,14.295081967213115,"[('master', 30), ('young', 14), ('hu', 14), ('yiwei', 14), ('shi', 13)]"
991,63,6.29263370332997,15.73015873015873,"[('elder', 16), ('master', 15), ('would', 15), ('even', 13), ('hall', 12)]"
1228,83,5.977198697068404,14.795180722891565,"[('lightning', 32), ('tribulation', 23), ('young', 20), ('zhang', 19), ('shi', 19)]"
950,62,6.073684210526316,15.32258064516129,"[('zhang', 33), ('lightning', 27), ('xuan', 22), ('tribulation', 13), ('would', 11)]"
1066,56,6.01782363977486,19.035714285714285,"[('master', 26), ('teacher', 23), ('would', 20), ('sanctum', 20), ('shi', 18)]"
1001,61,5.974025974025974,16.40983606557377,"[('elder', 24), ('zhang', 19), ('luo', 19), ('xuan', 17), ('would', 15)]"
922,60,5.821041214750542,15.366666666666667,"[('luo', 30), ('clan', 27), ('would', 20), ('xuanqing', 17), ('zhang', 17)]"
875,56,5.998857142857143,15.625,"[('zhang', 16), ('young', 16), ('celestial', 15), ('xuan', 12), ('designer', 12)]"
905,73,6.047513812154696,12.397260273972602,"[('puppet', 37), ('would', 22), ('jiang', 17), ('feifei', 17), ('could', 15)]"
998,64,6.325651302605211,15.59375,"[('cauldron', 22), ('weapon', 19), ('flames', 16), ('zhang', 13), ('xuan', 13)]"
1003,59,6.077766699900299,17.0,"[('brick', 31), ('wu', 21), ('youdao', 21), ('weapons', 21), ('weapon', 17)]"
1018,69,6.113948919449902,14.753623188405797,"[('zhang', 34), ('xuan', 26), ('inceptive', 19), ('sage', 19), ('party', 19)]"
933,65,5.934619506966774,14.353846153846154,"[('zhang', 34), ('would', 20), ('master', 17), ('xuan', 16), ('even', 12)]"
1039,63,6.051010587102984,16.49206349206349,"[('zhang', 25), ('sanctum', 23), ('xuan', 23), ('would', 15), ('shi', 14)]"
971,57,6.228630278063852,17.035087719298247,"[('cultivation', 27), ('would', 23), ('technique', 20), ('could', 18), ('vicious', 16)]"
1216,68,6.619243421052632,17.88235294117647,"[('cultivation', 56), ('technique', 31), ('zhang', 25), ('dominion', 21), ('realm', 21)]"
973,63,6.180883864337102,15.444444444444445,"[('cultivation', 39), ('would', 25), ('shi', 23), ('zhang', 20), ('zhan', 18)]"
930,52,6.080645161290323,17.884615384615383,"[('zhang', 45), ('clan', 42), ('jian', 20), ('xuan', 19), ('qinsheng', 18)]"
932,62,5.727467811158799,15.03225806451613,"[('zhang', 56), ('clan', 27), ('xuan', 25), ('would', 17), ('shi', 13)]"
1051,70,5.9086584205518555,15.014285714285714,"[('zhang', 43), ('man', 22), ('luo', 22), ('xuan', 21), ('clan', 18)]"
914,60,6.049234135667396,15.233333333333333,"[('zhang', 39), ('clan', 36), ('luo', 24), ('sword', 19), ('xuan', 17)]"
864,57,5.965277777777778,15.157894736842104,"[('master', 27), ('luo', 26), ('zhang', 19), ('teacher', 19), ('clan', 16)]"
913,61,6.028477546549836,14.967213114754099,"[('luo', 26), ('xuanqing', 24), ('zhang', 20), ('xuan', 16), ('young', 16)]"
920,63,5.953260869565217,14.603174603174603,"[('zhang', 20), ('luo', 19), ('xuanqing', 18), ('younger', 12), ('sister', 12)]"
942,52,5.985138004246284,18.115384615384617,"[('sage', 24), ('kui', 22), ('sanctum', 18), ('zhang', 15), ('xuan', 15)]"
918,62,5.981481481481482,14.806451612903226,"[('sanctum', 33), ('head', 26), ('could', 16), ('shi', 13), ('token', 12)]"
1004,61,6.044820717131474,16.459016393442624,"[('zhang', 31), ('clan', 24), ('would', 14), ('jian', 14), ('qinsheng', 14)]"
961,67,5.63267429760666,14.343283582089553,"[('man', 22), ('hu', 21), ('middle', 20), ('aged', 20), ('saint', 19)]"
966,55,6.191511387163561,17.563636363636363,"[('sword', 32), ('zhang', 31), ('would', 22), ('jian', 19), ('swordsmanship', 19)]"
940,59,6.0574468085106385,15.932203389830509,"[('zhang', 39), ('clan', 23), ('young', 23), ('jian', 19), ('xuan', 18)]"
927,53,6.138079827400216,17.49056603773585,"[('zhang', 43), ('formation', 35), ('clan', 24), ('elder', 23), ('storage', 19)]"
1144,80,6.039335664335664,14.3,"[('zhang', 42), ('formation', 33), ('young', 24), ('man', 23), ('spirit', 22)]"
948,61,5.986286919831223,15.540983606557377,"[('zhang', 50), ('clan', 32), ('elder', 28), ('first', 21), ('formation', 17)]"
989,55,6.0,17.98181818181818,"[('zhang', 52), ('clan', 29), ('elder', 26), ('first', 24), ('wuchen', 17)]"
878,50,6.340546697038724,17.56,"[('zhang', 34), ('clan', 17), ('sculptures', 17), ('wuchen', 13), ('elder', 11)]"
919,74,6.184983677910773,12.41891891891892,"[('elder', 33), ('spirit', 28), ('zhang', 23), ('wu', 14), ('clan', 13)]"
994,56,6.017102615694165,17.75,"[('zhang', 40), ('would', 18), ('spirit', 16), ('painting', 15), ('elder', 14)]"
891,56,5.997755331088665,15.910714285714286,"[('zhang', 47), ('ziqing', 19), ('mirror', 16), ('xuan', 14), ('painting', 13)]"
974,67,6.098562628336755,14.537313432835822,"[('zhang', 37), ('painting', 27), ('would', 19), ('xuan', 15), ('young', 12)]"
966,80,5.763975155279503,12.075,"[('zhang', 29), ('painting', 19), ('could', 19), ('young', 18), ('man', 18)]"
905,56,5.924861878453038,16.160714285714285,"[('painting', 28), ('zhang', 24), ('stone', 22), ('would', 16), ('ziqing', 15)]"
999,63,5.791791791791792,15.857142857142858,"[('zhang', 56), ('xuan', 17), ('clan', 15), ('ziqing', 15), ('beast', 15)]"
1059,61,5.880075542965061,17.360655737704917,"[('zhang', 39), ('beast', 24), ('saint', 22), ('xuan', 20), ('qilin', 20)]"
883,55,5.910532276330691,16.054545454545455,"[('zhang', 34), ('clan', 20), ('inferno', 16), ('qilin', 16), ('would', 16)]"
1105,79,6.09683257918552,13.987341772151899,"[('beast', 26), ('pill', 25), ('netherworld', 23), ('azure', 22), ('dragon', 22)]"
906,71,6.02317880794702,12.76056338028169,"[('qilin', 28), ('inferno', 22), ('pills', 16), ('zhang', 15), ('xuan', 13)]"
1031,61,6.229873908826383,16.901639344262296,"[('zhang', 34), ('would', 24), ('lightning', 20), ('tribulation', 17), ('xuan', 14)]"
1011,62,6.163204747774481,16.306451612903224,"[('zhang', 50), ('xuan', 24), ('would', 20), ('lightning', 16), ('cultivation', 15)]"
1106,67,6.1907775768535265,16.507462686567163,"[('zhang', 40), ('qilin', 29), ('inferno', 23), ('xuan', 18), ('would', 14)]"
